x_circle,y_circle,radius,curve_x,curve_y,free_span_status,stability_percentage,gt_x_circle,gt_y_circle,gt_radius,gt_curve_x,gt_curve_y,gt_free_span_status,gt_stability_percentage
0.0,0.0,197.78500736983304,"[-5.46829619e+02 -5.44667895e+02 -5.42506172e+02 -5.40344449e+02
 -5.38182725e+02 -5.36021002e+02 -5.33859279e+02 -5.31697555e+02
 -5.29535832e+02 -5.27374109e+02 -5.25212386e+02 -5.23050662e+02
 -5.20888939e+02 -5.18727216e+02 -5.16565492e+02 -5.14403769e+02
 -5.12242046e+02 -5.10080322e+02 -5.07918599e+02 -5.05756876e+02
 -5.03595152e+02 -5.01433429e+02 -4.99271706e+02 -4.97109982e+02
 -4.94948259e+02 -4.92786536e+02 -4.90624812e+02 -4.88463089e+02
 -4.86301366e+02 -4.84139642e+02 -4.81977919e+02 -4.79816196e+02
 -4.77654472e+02 -4.75492749e+02 -4.73331026e+02 -4.71169303e+02
 -4.69007579e+02 -4.66845856e+02 -4.64684133e+02 -4.62522409e+02
 -4.60360686e+02 -4.58198963e+02 -4.56037239e+02 -4.53875516e+02
 -4.51713793e+02 -4.49552069e+02 -4.47390346e+02 -4.45228623e+02
 -4.43066899e+02 -4.40905176e+02 -4.38743453e+02 -4.36581729e+02
 -4.34420006e+02 -4.32258283e+02 -4.30096559e+02 -4.27934836e+02
 -4.25773113e+02 -4.23611389e+02 -4.21449666e+02 -4.19287943e+02
 -4.17126220e+02 -4.14964496e+02 -4.12802773e+02 -4.10641050e+02
 -4.08479326e+02 -4.06317603e+02 -4.04155880e+02 -4.01994156e+02
 -3.99832433e+02 -3.97670710e+02 -3.95508986e+02 -3.93347263e+02
 -3.91185540e+02 -3.89023816e+02 -3.86862093e+02 -3.84700370e+02
 -3.82538646e+02 -3.80376923e+02 -3.78215200e+02 -3.76053476e+02
 -3.73891753e+02 -3.71730030e+02 -3.69568306e+02 -3.67406583e+02
 -3.65244860e+02 -3.63083137e+02 -3.60921413e+02 -3.58759690e+02
 -3.56597967e+02 -3.54436243e+02 -3.52274520e+02 -3.50112797e+02
 -3.47951073e+02 -3.45789350e+02 -3.43627627e+02 -3.41465903e+02
 -3.39304180e+02 -3.37142457e+02 -3.34980733e+02 -3.32819010e+02
 -3.30657287e+02 -3.28495563e+02 -3.26333840e+02 -3.24172117e+02
 -3.22010393e+02 -3.19848670e+02 -3.17686947e+02 -3.15525223e+02
 -3.13363500e+02 -3.11201777e+02 -3.09040054e+02 -3.06878330e+02
 -3.04716607e+02 -3.02554884e+02 -3.00393160e+02 -2.98231437e+02
 -2.96069714e+02 -2.93907990e+02 -2.91746267e+02 -2.89584544e+02
 -2.87422820e+02 -2.85261097e+02 -2.83099374e+02 -2.80937650e+02
 -2.78775927e+02 -2.76614204e+02 -2.74452480e+02 -2.72290757e+02
 -2.70129034e+02 -2.67967310e+02 -2.65805587e+02 -2.63643864e+02
 -2.61482140e+02 -2.59320417e+02 -2.57158694e+02 -2.54996971e+02
 -2.52835247e+02 -2.50673524e+02 -2.48511801e+02 -2.46350077e+02
 -2.44188354e+02 -2.42026631e+02 -2.39864907e+02 -2.37703184e+02
 -2.35541461e+02 -2.33379737e+02 -2.31218014e+02 -2.29056291e+02
 -2.26894567e+02 -2.24732844e+02 -2.22571121e+02 -2.20409397e+02
 -2.18247674e+02 -2.16085951e+02 -2.13924227e+02 -2.11762504e+02
 -2.09600781e+02 -2.07439057e+02 -2.05277334e+02 -2.03115611e+02
 -2.00953888e+02 -1.98792164e+02 -1.96630441e+02 -1.94468718e+02
 -1.92306994e+02 -1.90145271e+02 -1.87983548e+02 -1.85821824e+02
 -1.83660101e+02 -1.81498378e+02 -1.79336654e+02 -1.77174931e+02
 -1.75013208e+02 -1.72851484e+02 -1.70689761e+02 -1.68528038e+02
 -1.66366314e+02 -1.64204591e+02 -1.62042868e+02 -1.59881144e+02
 -1.57719421e+02 -1.55557698e+02 -1.53395974e+02 -1.51234251e+02
 -1.49072528e+02 -1.46910805e+02 -1.44749081e+02 -1.42587358e+02
 -1.40425635e+02 -1.38263911e+02 -1.36102188e+02 -1.33940465e+02
 -1.31778741e+02 -1.29617018e+02 -1.27455295e+02 -1.25293571e+02
 -1.23131848e+02 -1.20970125e+02 -1.18808401e+02 -1.16646678e+02
 -1.14484955e+02 -1.12323231e+02 -1.10161508e+02 -1.07999785e+02
 -1.05838061e+02 -1.03676338e+02 -1.01514615e+02 -9.93528915e+01
 -9.71911682e+01 -9.50294449e+01 -9.28677215e+01 -9.07059982e+01
 -8.85442749e+01 -8.63825516e+01 -8.42208283e+01 -8.20591049e+01
 -7.98973816e+01 -7.77356583e+01 -7.55739350e+01 -7.34122117e+01
 -7.12504883e+01 -6.90887650e+01 -6.69270417e+01 -6.47653184e+01
 -6.26035951e+01 -6.04418717e+01 -5.82801484e+01 -5.61184251e+01
 -5.39567018e+01 -5.17949785e+01 -4.96332551e+01 -4.74715318e+01
 -4.53098085e+01 -4.31480852e+01 -4.09863619e+01 -3.88246385e+01
 -3.66629152e+01 -3.45011919e+01 -3.23394686e+01 -3.01777453e+01
 -2.80160219e+01 -2.58542986e+01 -2.36925753e+01 -2.15308520e+01
 -1.93691287e+01 -1.72074053e+01 -1.50456820e+01 -1.28839587e+01
 -1.07222354e+01 -8.56051207e+00 -6.39878875e+00 -4.23706543e+00
 -2.07534211e+00  8.63812142e-02  2.24810453e+00  4.40982785e+00
  6.57155117e+00  8.73327449e+00  1.08949978e+01  1.30567211e+01
  1.52184445e+01  1.73801678e+01  1.95418911e+01  2.17036144e+01
  2.38653377e+01  2.60270611e+01  2.81887844e+01  3.03505077e+01
  3.25122310e+01  3.46739543e+01  3.68356777e+01  3.89974010e+01
  4.11591243e+01  4.33208476e+01  4.54825709e+01  4.76442943e+01
  4.98060176e+01  5.19677409e+01  5.41294642e+01  5.62911875e+01
  5.84529109e+01  6.06146342e+01  6.27763575e+01  6.49380808e+01
  6.70998041e+01  6.92615275e+01  7.14232508e+01  7.35849741e+01
  7.57466974e+01  7.79084207e+01  8.00701441e+01  8.22318674e+01
  8.43935907e+01  8.65553140e+01  8.87170373e+01  9.08787607e+01
  9.30404840e+01  9.52022073e+01  9.73639306e+01  9.95256539e+01
  1.01687377e+02  1.03849101e+02  1.06010824e+02  1.08172547e+02
  1.10334271e+02  1.12495994e+02  1.14657717e+02  1.16819440e+02
  1.18981164e+02  1.21142887e+02  1.23304610e+02  1.25466334e+02
  1.27628057e+02  1.29789780e+02  1.31951504e+02  1.34113227e+02
  1.36274950e+02  1.38436674e+02  1.40598397e+02  1.42760120e+02
  1.44921844e+02  1.47083567e+02  1.49245290e+02  1.51407014e+02
  1.53568737e+02  1.55730460e+02  1.57892184e+02  1.60053907e+02
  1.62215630e+02  1.64377354e+02  1.66539077e+02  1.68700800e+02
  1.70862523e+02  1.73024247e+02  1.75185970e+02  1.77347693e+02
  1.79509417e+02  1.81671140e+02  1.83832863e+02  1.85994587e+02
  1.88156310e+02  1.90318033e+02  1.92479757e+02  1.94641480e+02
  1.96803203e+02  1.98964927e+02  2.01126650e+02  2.03288373e+02
  2.05450097e+02  2.07611820e+02  2.09773543e+02  2.11935267e+02
  2.14096990e+02  2.16258713e+02  2.18420437e+02  2.20582160e+02
  2.22743883e+02  2.24905606e+02  2.27067330e+02  2.29229053e+02
  2.31390776e+02  2.33552500e+02  2.35714223e+02  2.37875946e+02
  2.40037670e+02  2.42199393e+02  2.44361116e+02  2.46522840e+02
  2.48684563e+02  2.50846286e+02  2.53008010e+02  2.55169733e+02
  2.57331456e+02  2.59493180e+02  2.61654903e+02  2.63816626e+02
  2.65978350e+02  2.68140073e+02  2.70301796e+02  2.72463520e+02
  2.74625243e+02  2.76786966e+02  2.78948689e+02  2.81110413e+02
  2.83272136e+02  2.85433859e+02  2.87595583e+02  2.89757306e+02
  2.91919029e+02  2.94080753e+02  2.96242476e+02  2.98404199e+02
  3.00565923e+02  3.02727646e+02  3.04889369e+02  3.07051093e+02
  3.09212816e+02  3.11374539e+02  3.13536263e+02  3.15697986e+02
  3.17859709e+02  3.20021433e+02  3.22183156e+02  3.24344879e+02
  3.26506603e+02  3.28668326e+02  3.30830049e+02  3.32991772e+02
  3.35153496e+02  3.37315219e+02  3.39476942e+02  3.41638666e+02
  3.43800389e+02  3.45962112e+02  3.48123836e+02  3.50285559e+02
  3.52447282e+02  3.54609006e+02  3.56770729e+02  3.58932452e+02
  3.61094176e+02  3.63255899e+02  3.65417622e+02  3.67579346e+02
  3.69741069e+02  3.71902792e+02  3.74064516e+02  3.76226239e+02
  3.78387962e+02  3.80549686e+02  3.82711409e+02  3.84873132e+02
  3.87034855e+02  3.89196579e+02  3.91358302e+02  3.93520025e+02
  3.95681749e+02  3.97843472e+02  4.00005195e+02  4.02166919e+02
  4.04328642e+02  4.06490365e+02  4.08652089e+02  4.10813812e+02
  4.12975535e+02  4.15137259e+02  4.17298982e+02  4.19460705e+02
  4.21622429e+02  4.23784152e+02  4.25945875e+02  4.28107599e+02
  4.30269322e+02  4.32431045e+02  4.34592769e+02  4.36754492e+02
  4.38916215e+02  4.41077938e+02  4.43239662e+02  4.45401385e+02
  4.47563108e+02  4.49724832e+02  4.51886555e+02  4.54048278e+02
  4.56210002e+02  4.58371725e+02  4.60533448e+02  4.62695172e+02
  4.64856895e+02  4.67018618e+02  4.69180342e+02  4.71342065e+02
  4.73503788e+02  4.75665512e+02  4.77827235e+02  4.79988958e+02
  4.82150682e+02  4.84312405e+02  4.86474128e+02  4.88635852e+02
  4.90797575e+02  4.92959298e+02  4.95121021e+02  4.97282745e+02
  4.99444468e+02  5.01606191e+02  5.03767915e+02  5.05929638e+02
  5.08091361e+02  5.10253085e+02  5.12414808e+02  5.14576531e+02
  5.16738255e+02  5.18899978e+02  5.21061701e+02  5.23223425e+02
  5.25385148e+02  5.27546871e+02  5.29708595e+02  5.31870318e+02]","[-332.64876931 -335.33718703 -338.02560475 -340.71402247 -340.60472205
 -340.39226644 -340.17981084 -340.0300324  -340.06556689 -340.10110138
 -340.13663586 -340.16034561 -340.17670702 -340.19306842 -340.20942983
 -341.49461872 -342.79998089 -344.10534306 -345.41070523 -346.7160674
 -348.02142957 -349.05417477 -349.0157616  -348.97734843 -348.93893526
 -349.04058509 -349.25825918 -349.47593327 -349.69360737 -351.87916152
 -354.19020088 -356.50124025 -357.33996123 -357.24670027 -357.15343932
 -357.06017837 -357.06724882 -357.0812661  -357.09528338 -357.10930065
 -357.12331793 -357.1373352  -357.15135248 -358.88317167 -361.64052419
 -364.3978767  -366.55684881 -366.38992694 -366.22300507 -366.0560832
 -366.01686554 -366.10179988 -366.18673422 -366.27166856 -366.34088285
 -366.40692947 -366.4729761  -366.6626398  -367.51904426 -368.37544871
 -369.23185316 -370.08825762 -370.94466207 -371.80106653 -372.65747098
 -373.26035713 -373.81006951 -374.35978189 -374.83969203 -374.83025968
 -374.82082732 -374.81139496 -374.79413353 -374.76583503 -374.73753652
 -374.70923801 -374.66762819 -374.62045922 -374.57329025 -374.52612128
 -378.35396804 -382.19583806 -386.03770807 -387.3542877  -386.13312797
 -384.91196823 -383.6908085  -383.02235122 -383.18434499 -383.34633876
 -383.50833253 -384.76846482 -386.66397444 -388.55948405 -390.45499367
 -391.17381348 -391.29538064 -391.41694781 -391.53851497 -391.41834252
 -391.25769872 -391.09705493 -391.04466106 -392.23023366 -393.41580626
 -394.60137887 -395.78695147 -396.97252407 -398.15809667 -399.34366928
 -400.4739282  -400.5166238  -400.5593194  -400.602015   -401.02900567
 -403.11234545 -405.19568522 -407.279025   -409.36236477 -409.671569
 -409.67358448 -409.67559996 -409.67761544 -410.55442331 -411.47971385
 -412.4050044  -413.33029494 -414.25558549 -415.18087603 -416.10616657
 -417.03145712 -417.46120445 -417.57578966 -417.43160898 -417.23157475
 -417.11344614 -417.03683298 -416.96021982 -416.88360666 -418.29549276
 -420.30629711 -422.31710146 -424.32790581 -426.33871016 -426.34189956
 -426.33788331 -426.33386705 -426.3298508  -426.32583454 -426.32181829
 -426.31780203 -426.31378577 -426.39365184 -426.48084073 -426.56802962
 -426.65521851 -426.52462924 -426.34902316 -426.17341708 -425.997811
 -426.00570463 -426.05368427 -426.1016639  -426.14964354 -426.17633741
 -426.19457124 -426.21280508 -426.23103892 -426.24927275 -426.26750659
 -426.28574043 -426.30397426 -426.3079431  -426.29646424 -426.28498539
 -426.27350654 -426.2550853  -426.22379478 -426.19250426 -426.16121374
 -426.12569809 -426.07459424 -426.02349038 -425.97238653 -425.93564314
 -426.09287676 -426.25011038 -426.407344   -426.56457762 -426.52352692
 -426.43231135 -426.34109579 -426.24988023 -427.19755081 -428.73816801
 -430.27878521 -431.8194024  -433.3600196  -434.43421304 -434.52420985
 -434.61420666 -434.70420347 -434.79420028 -435.45005237 -436.11626757
 -436.78248278 -437.44869798 -437.75434784 -436.80902874 -435.86370964
 -434.91839054 -434.36585959 -434.39411231 -434.42236503 -434.45061775
 -434.44839043 -433.45833766 -432.46828488 -431.47823211 -430.46373403
 -429.3681829  -428.27263177 -427.17708065 -426.08152952 -424.98597839
 -423.89042727 -422.79487614 -421.69932501 -420.60377388 -419.50822276
 -418.41267163 -417.3171205  -416.22156938 -415.12601825 -414.03046712
 -412.934916   -411.83936487 -410.74381374 -409.64826261 -408.55271149
 -407.45716036 -406.36160923 -405.26605811 -404.17050698 -403.07495585
 -401.97940473 -400.8838536  -399.78830247 -398.69275134 -397.59720022
 -396.50164909 -395.40609796 -394.31054684 -393.21499571 -392.11944458
 -391.02389346 -389.92834233 -388.8327912  -387.73724008 -386.64168895
 -385.54613782 -384.45058669 -383.35503557 -382.25948444 -381.16393331
 -380.06838219 -378.97283106 -377.87727993 -376.78172881 -375.68617768
 -374.59062655 -373.49507542 -372.3995243  -371.30397317 -370.20842204
 -369.11287092 -368.01731979 -366.92176866 -365.82621754 -364.73066641
 -363.63511528 -362.53956415 -361.44401303 -360.3484619  -359.25291077
 -358.15735965 -357.06180852 -355.96625739 -354.87070627 -353.77515514
 -352.67960401 -351.58405288 -350.48850176 -349.39295063 -348.2973995
 -347.20184838 -346.10629725 -345.01074612 -343.915195   -342.81964387
 -341.72409274 -340.62854161 -340.55121487 -340.47547223 -340.39972959
 -340.32398695 -340.22723378 -340.13032488 -340.03341598 -339.93650708
 -341.40132566 -342.86653419 -344.33174271 -345.79695124 -347.26215977
 -348.72736829 -349.38486728 -349.23269211 -349.08051694 -348.92834177
 -350.49868406 -353.75876598 -357.01884791 -357.65663893 -357.4695295
 -357.28242006 -357.09531063 -358.05222293 -359.37826767 -360.7043124
 -362.03035714 -363.35640188 -364.68244662 -365.99689407 -366.8142309
 -367.63156773 -368.44890456 -369.69497151 -371.45933862 -373.22370573
 -374.88976629 -376.10564772 -377.32152915 -378.53741058 -379.75329201
 -380.96917344 -382.18505487 -383.10889897 -383.03890678 -382.96891459
 -382.8989224  -383.65206908 -386.36399691 -389.07592474 -391.31387844
 -391.208695   -391.10351157 -390.99832813 -391.33340863 -393.22928799
 -395.12516736 -397.02104672 -396.06524855 -394.58177695 -393.09830535
 -391.61483376 -391.74289746 -391.57881405 -391.41473065 -391.25064725
 -391.2221562  -391.29186287 -391.36156954 -391.43127621 -391.47992588
 -391.52091193 -391.56189798 -391.60288402 -391.64387007 -391.68485612
 -391.72584217 -391.66452867 -389.61903525 -387.57354184 -385.52804842
 -383.48255501 -382.87237202 -382.86300481 -382.8536376  -382.84427039
 -382.92858675 -383.0223676  -383.11614844 -383.20992929 -383.30371013
 -383.39749098 -383.49127182 -382.72287261 -380.50160408 -378.28033555
 -376.05906702 -373.87414269 -371.81610313 -369.75806357 -367.70002401
 -365.7790166  -364.45461299 -363.13020938 -361.80580576 -360.48140215
 -359.15699854 -357.83259493 -357.12738    -353.97345593 -348.19707461
 -342.42069329 -336.64431197 -331.84977865 -329.27824745 -326.70671624
 -324.13518504 -322.42119806 -321.36937205 -320.31754605 -319.26572004
 -318.21389403 -317.16206803 -316.11024202 -314.39000489 -311.89676861
 -309.40353232 -306.91029603 -304.61410958 -302.33501858 -300.05592759
 -297.61557471 -294.98032676 -292.3450788  -289.70602353 -286.99420874
 -284.28239395 -281.57057916 -279.90536847 -278.64852296 -277.39167744
 -276.13483193 -274.87798641 -273.62114089 -272.10360812 -269.18028674
 -266.25696535 -263.34008486 -261.67086128 -260.00163771 -258.33241414
 -257.71643837 -257.29109829 -256.86575821 -256.44041812 -256.01507804
 -255.58973796 -253.96847868 -250.7550555  -247.54163233 -244.65375942
 -242.10102751 -239.5482956  -237.57280241 -236.05383116 -234.53485991
 -232.99585422 -231.44120851 -229.88656281 -229.32332407 -229.42277682
 -229.52222956 -229.47707073 -229.24032352 -229.00357631 -227.96374206
 -225.12049929 -222.27725651 -219.12570529 -215.7543733  -212.38304131
 -212.34232737 -212.37196917 -212.40161097 -212.40629092 -212.40700576
 -212.4077206  -212.40843544 -212.40915028 -212.40986512 -210.45272862
 -207.28362726 -204.42722289 -204.3830692  -204.33891552 -204.29476183]",Free-span,30.428903788733297,,,,,,,
